Product,Date,MRP,Discount,CLP,Platform,City,City Tier,Impressions,Clicks,Spend,Quantity Sold,Competitor,Competitor MRP,Competitor Discount,Competitor Price
Cream ,6/21/2024,560,0.1,504,Myntra,Vijayawada,Tier 3,4268,172,737,22,Competitor A,515,0.15,437.75
Cream ,6/21/2024,560,0.1,504,Flipkart,Coimbatore,Tier 2,10019,744,2457,95,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Purplle,Varanasi,Tier 3,4706,231,2242,33,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Flipkart,Jodhpur,Tier 3,9196,656,1195,105,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Amazon,Bhopal,Tier 2,9657,708,2101,103,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Nykaa,Guwahati,Tier 3,7185,354,987,10,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Purplle,Delhi,Tier 1,1190,13,329,1,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Flipkart,Trivandrum,Tier 3,8897,488,2236,41,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Flipkart,Hyderabad,Tier 1,10832,237,1130,37,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Myntra,Mumbai,Tier 1,7003,353,1284,48,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Flipkart,Jamshedpur,Tier 3,2988,44,385,5,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Nykaa,Bangalore,Tier 1,435,20,29,1,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Purplle,Nagpur,Tier 2,4632,367,2560,23,Competitor A,515,0.15,437.75
Cream ,6/22/2024,560,0.25,420,Purplle,Coimbatore,Tier 2,5192,303,2629,19,Competitor A,515,0.15,437.75
Cream ,6/23/2024,560,0.2,448,Nykaa,Chennai,Tier 1,4454,183,1760,11,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Bhopal,Tier 2,5665,243,2249,26,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Madurai,Tier 3,4298,134,232,15,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Myntra,Indore,Tier 2,2000,47,421,4,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Faridabad,Tier 2,532,13,168,2,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Jodhpur,Tier 3,6717,220,1102,31,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Myntra,Kolkata,Tier 1,3488,92,223,13,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Visakhapatnam,Tier 2,2014,122,249,3,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Kolkata,Tier 1,7792,239,2015,36,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Srinagar,Tier 3,3609,183,143,8,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Visakhapatnam,Tier 2,4675,190,1296,27,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Mumbai,Tier 1,8958,192,2100,28,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Trivandrum,Tier 3,3940,250,772,41,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Nagpur,Tier 2,2079,78,547,10,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Vijayawada,Tier 3,204,9,64,1,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Nykaa,Jamshedpur,Tier 3,9554,217,1396,28,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Delhi,Tier 1,5677,99,1666,7,Competitor A,515,0.2,412
Cream ,6/23/2024,560,0.2,448,Amazon,Patna,Tier 2,1087,78,340,3,Competitor A,515,0.2,412
Cream ,6/24/2024,560,0.1,504,Amazon,Jamshedpur,Tier 3,5599,186,1466,24,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Jaipur,Tier 2,11224,617,2056,77,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Nykaa,Hyderabad,Tier 1,2092,48,60,3,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Hyderabad,Tier 1,565,35,178,2,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Pune,Tier 1,519,29,68,2,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Lucknow,Tier 2,10944,710,521,19,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Guwahati,Tier 3,6141,273,1641,29,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Patna,Tier 2,13758,397,2609,40,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Jodhpur,Tier 3,367,23,83,2,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Madurai,Tier 3,10609,147,3551,7,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Mumbai,Tier 1,3222,121,504,14,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Guwahati,Tier 3,2280,69,265,2,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Bhopal,Tier 2,5661,282,870,22,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Nykaa,Varanasi,Tier 3,986,23,345,1,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Purplle,Nagpur,Tier 2,2111,41,1261,5,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Nykaa,Mumbai,Tier 1,3010,164,687,12,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Purplle,Delhi,Tier 1,2251,136,863,9,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Myntra,Visakhapatnam,Tier 2,2495,94,640,9,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Nykaa,Trivandrum,Tier 3,9481,183,1252,6,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Purplle,Jodhpur,Tier 3,4655,188,799,9,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Trivandrum,Tier 3,3051,166,103,18,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Mumbai,Tier 1,8853,226,3112,22,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Nagpur,Tier 2,13597,274,1868,7,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Varanasi,Tier 3,4305,298,1359,27,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Amazon,Faridabad,Tier 2,10114,573,289,56,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Vijayawada,Tier 3,3156,195,1120,13,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Nykaa,Indore,Tier 2,1390,60,63,5,Competitor A,515,0,515
Cream ,6/24/2024,560,0.1,504,Flipkart,Agra,Tier 2,2204,37,368,2,Competitor A,515,0,515
Cream ,6/25/2024,560,0.1,504,Amazon,Coimbatore,Tier 2,3666,261,227,15,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Purplle,Vijayawada,Tier 3,2374,150,956,11,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Agra,Tier 2,4213,295,1054,25,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Chennai,Tier 1,7781,609,3821,50,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Madurai,Tier 3,10362,471,738,61,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Kanpur,Tier 2,14928,624,2945,27,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Nykaa,Amritsar,Tier 3,11667,251,4587,31,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Varanasi,Tier 3,9286,676,2897,31,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Coimbatore,Tier 2,5836,188,2254,10,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Nykaa,Lucknow,Tier 2,3222,218,1034,29,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Purplle,Nagpur,Tier 2,1311,45,712,1,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Guwahati,Tier 3,9642,430,289,24,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Bhopal,Tier 2,5396,206,1984,17,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Jodhpur,Tier 3,2278,163,646,16,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Nykaa,Hyderabad,Tier 1,11626,431,551,33,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Pune,Tier 1,12073,204,3312,8,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Lucknow,Tier 2,1600,25,442,2,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Purplle,Madurai,Tier 3,105,2,22,1,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Faridabad,Tier 2,8533,155,4053,19,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Guwahati,Tier 3,1544,18,709,1,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Srinagar,Tier 3,513,19,123,1,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Mumbai,Tier 1,11004,222,1686,27,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Nykaa,Allahabad,Tier 3,447,34,6,2,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Flipkart,Bangalore,Tier 1,12855,201,3105,10,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Amazon,Bangalore,Tier 1,12627,411,1965,12,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Purplle,Srinagar,Tier 3,3089,149,1423,18,Competitor A,515,0.15,437.75
Cream ,6/25/2024,560,0.1,504,Myntra,Madurai,Tier 3,2564,56,201,3,Competitor A,515,0.15,437.75
Cream ,6/26/2024,560,0.15,476,Flipkart,Delhi,Tier 1,4106,274,903,28,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Myntra,Bangalore,Tier 1,3677,47,678,2,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Flipkart,Chennai,Tier 1,4085,262,488,32,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Purplle,Jodhpur,Tier 3,2400,160,603,7,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Purplle,Amritsar,Tier 3,6552,211,2026,14,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Nykaa,Vijayawada,Tier 3,8738,245,3086,33,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Flipkart,Allahabad,Tier 3,4639,96,355,9,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Flipkart,Pune,Tier 1,1683,94,671,7,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Flipkart,Srinagar,Tier 3,2728,192,1067,6,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Flipkart,Bhopal,Tier 2,1701,78,237,9,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Myntra,Vijayawada,Tier 3,5726,237,1217,28,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Purplle,Coimbatore,Tier 2,6118,153,283,11,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Myntra,Guwahati,Tier 3,7581,150,1819,8,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Purplle,Jaipur,Tier 2,4362,195,1687,23,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Nykaa,Srinagar,Tier 3,7597,607,3249,81,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Myntra,Amritsar,Tier 3,8368,83,1972,5,Competitor A,515,0.05,489.25
Cream ,6/26/2024,560,0.15,476,Purplle,Kanpur,Tier 2,417,25,72,1,Competitor A,515,0.05,489.25
Cream ,6/27/2024,560,0.25,420,Purplle,Jodhpur,Tier 3,4983,345,2088,40,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Purplle,Faridabad,Tier 2,674,28,373,3,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Flipkart,Jodhpur,Tier 3,5704,333,1245,33,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Amazon,Mumbai,Tier 1,4102,237,51,34,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Amazon,Agra,Tier 2,8640,207,1011,21,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Purplle,Guwahati,Tier 3,2948,108,1471,13,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Amazon,Amritsar,Tier 3,2505,69,212,2,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Amazon,Indore,Tier 2,5296,417,989,52,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Nykaa,Jaipur,Tier 2,1972,111,226,12,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Flipkart,Coimbatore,Tier 2,3471,178,241,6,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Purplle,Bangalore,Tier 1,5271,378,1763,20,Competitor A,515,0.1,463.5
Cream ,6/27/2024,560,0.25,420,Myntra,Bangalore,Tier 1,5699,294,377,34,Competitor A,515,0.1,463.5
Cream ,6/28/2024,560,0.1,504,Amazon,Visakhapatnam,Tier 2,14404,210,4681,22,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Nykaa,Guwahati,Tier 3,9282,638,1008,19,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Nykaa,Madurai,Tier 3,11338,261,2764,26,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Amazon,Pune,Tier 1,2995,67,331,5,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Myntra,Guwahati,Tier 3,8788,367,1285,38,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Myntra,Faridabad,Tier 2,3547,268,1403,23,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Nykaa,Kanpur,Tier 2,6900,175,1623,18,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Myntra,Visakhapatnam,Tier 2,929,13,32,1,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Myntra,Chennai,Tier 1,6158,227,2560,16,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Myntra,Lucknow,Tier 2,170,8,11,1,Competitor A,515,0.15,437.75
Cream ,6/28/2024,560,0.1,504,Amazon,Faridabad,Tier 2,3160,183,843,5,Competitor A,515,0.15,437.75
Cream ,6/29/2024,560,0.3,392,Flipkart,Agra,Tier 2,8942,430,3187,22,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Bangalore,Tier 1,3363,201,529,24,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Visakhapatnam,Tier 2,11479,718,978,74,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Madurai,Tier 3,3668,58,108,7,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Srinagar,Tier 3,7553,125,1328,11,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Delhi,Tier 1,253,19,76,1,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Allahabad,Tier 3,10728,628,387,118,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Bhopal,Tier 2,9232,131,2507,6,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Faridabad,Tier 2,8060,144,2817,10,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Jaipur,Tier 2,8962,568,3013,98,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Indore,Tier 2,1700,130,470,17,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Mumbai,Tier 1,4760,296,1820,41,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Guwahati,Tier 3,1701,43,320,3,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Kolkata,Tier 1,11688,904,4116,54,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Coimbatore,Tier 2,1851,128,419,20,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Trivandrum,Tier 3,4532,279,186,53,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Nykaa,Nagpur,Tier 2,5949,262,2063,22,Competitor A,515,0.2,412
Cream ,6/29/2024,560,0.3,392,Flipkart,Jamshedpur,Tier 3,7629,356,277,33,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Delhi,Tier 1,232,18,52,1,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Purplle,Jamshedpur,Tier 3,1063,83,328,6,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Hyderabad,Tier 1,4800,293,874,21,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Srinagar,Tier 3,7089,317,1452,19,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Kanpur,Tier 2,7999,484,2432,47,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Vijayawada,Tier 3,8622,236,215,8,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Trivandrum,Tier 3,6760,476,1263,51,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Flipkart,Nagpur,Tier 2,7555,370,507,24,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Varanasi,Tier 3,4933,189,1079,10,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Agra,Tier 2,8646,222,402,18,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Kanpur,Tier 2,4023,187,65,14,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Mumbai,Tier 1,11305,119,2414,9,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Flipkart,Kanpur,Tier 2,4817,350,287,16,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Flipkart,Chennai,Tier 1,2000,52,780,5,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Delhi,Tier 1,4419,244,584,6,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Nykaa,Bangalore,Tier 1,7675,84,3296,9,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Mumbai,Tier 1,1944,19,610,1,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Amritsar,Tier 3,3309,233,54,13,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Madurai,Tier 3,13377,888,1581,45,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Purplle,Delhi,Tier 1,3655,115,1015,11,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Myntra,Jaipur,Tier 2,6344,83,471,7,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Amazon,Agra,Tier 2,10641,530,3073,25,Competitor A,515,0.2,412
Cream ,6/30/2024,560,0,560,Purplle,Agra,Tier 2,5582,147,3106,10,Competitor A,515,0.2,412
Cream ,7/1/2024,560,0.3,392,Amazon,Lucknow,Tier 2,14520,651,4360,46,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Amazon,Allahabad,Tier 3,12375,775,1028,157,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Purplle,Jamshedpur,Tier 3,1574,37,532,4,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Flipkart,Bangalore,Tier 1,7909,179,2753,11,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Amazon,Jamshedpur,Tier 3,7434,242,1691,32,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Flipkart,Visakhapatnam,Tier 2,3643,84,826,16,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Nykaa,Varanasi,Tier 3,8014,455,1464,56,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Amazon,Delhi,Tier 1,14682,622,897,70,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Nykaa,Kolkata,Tier 1,10172,673,2233,43,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Flipkart,Faridabad,Tier 2,5714,284,512,47,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Flipkart,Mumbai,Tier 1,11358,819,3156,119,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Flipkart,Delhi,Tier 1,11625,563,506,73,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Nykaa,Visakhapatnam,Tier 2,9998,373,1189,21,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Nykaa,Jodhpur,Tier 3,4468,357,907,76,Competitor A,515,0.15,437.75
Cream ,7/1/2024,560,0.3,392,Amazon,Amritsar,Tier 3,3006,132,374,13,Competitor A,515,0.15,437.75
Cream ,7/2/2024,560,0.25,420,Myntra,Allahabad,Tier 3,3652,278,662,26,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Amazon,Visakhapatnam,Tier 2,5052,399,1464,64,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Amritsar,Tier 3,2749,107,871,6,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Nagpur,Tier 2,844,66,278,2,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Purplle,Bhopal,Tier 2,5285,72,1748,12,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Vijayawada,Tier 3,8566,624,2365,97,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Purplle,Amritsar,Tier 3,4041,49,2217,2,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Amazon,Faridabad,Tier 2,11004,674,1936,86,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Flipkart,Lucknow,Tier 2,8360,236,302,31,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Coimbatore,Tier 2,8104,459,3432,48,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Flipkart,Agra,Tier 2,6151,323,1320,25,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Amazon,Mumbai,Tier 1,13993,942,1590,117,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Flipkart,Trivandrum,Tier 3,3664,209,156,9,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Bhopal,Tier 2,951,12,459,2,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Flipkart,Vijayawada,Tier 3,6396,122,87,5,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Nykaa,Chennai,Tier 1,6034,247,1419,13,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Purplle,Jaipur,Tier 2,3192,51,830,8,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Purplle,Kanpur,Tier 2,2511,163,529,20,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Purplle,Indore,Tier 2,6174,403,1608,61,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Nykaa,Madurai,Tier 3,7792,498,472,84,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Faridabad,Tier 2,5797,208,1342,43,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Amazon,Lucknow,Tier 2,11908,300,1037,23,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Amazon,Jamshedpur,Tier 3,3048,164,493,20,Competitor A,515,0.1,463.5
Cream ,7/2/2024,560,0.25,420,Myntra,Delhi,Tier 1,2866,98,944,20,Competitor A,515,0.1,463.5
Cream ,7/3/2024,560,0.25,420,Flipkart,Chennai,Tier 1,10436,817,2720,53,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Nykaa,Faridabad,Tier 2,5050,317,787,49,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Myntra,Bangalore,Tier 1,5789,161,420,20,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Amazon,Bangalore,Tier 1,11770,351,271,43,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Flipkart,Trivandrum,Tier 3,1687,109,465,10,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Amazon,Pune,Tier 1,4131,146,989,16,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Purplle,Pune,Tier 1,1460,114,355,13,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Flipkart,Visakhapatnam,Tier 2,5469,395,794,54,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Flipkart,Hyderabad,Tier 1,8720,399,1667,44,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Amazon,Allahabad,Tier 3,2983,227,258,20,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Nykaa,Bangalore,Tier 1,3894,200,1405,22,Competitor A,515,0,515
Cream ,7/3/2024,560,0.25,420,Flipkart,Amritsar,Tier 3,3523,227,385,27,Competitor A,515,0,515
Cream ,7/4/2024,560,0.15,476,Purplle,Visakhapatnam,Tier 2,4865,326,1758,14,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Amazon,Amritsar,Tier 3,733,37,95,2,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Myntra,Kolkata,Tier 1,8807,167,170,28,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Flipkart,Varanasi,Tier 3,227,16,79,2,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Flipkart,Indore,Tier 2,12788,813,3477,130,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Flipkart,Bhopal,Tier 2,12110,629,212,77,Competitor A,515,0.05,489.25
Cream ,7/4/2024,560,0.15,476,Nykaa,Mumbai,Tier 1,10612,146,4203,10,Competitor A,515,0.05,489.25
